Número de registros,Número de registros por stations.json,Altitude,Available Bikes,Available Docks,City,Execution Time,Id,Land Mark,Last Communication Time,Latitude,Location,Longitude,Postal Code,stAddress1,stAddress2,stationBeanList Índice (generado),Station Name,Status Key,Status Value,Test Station,Total Docks,Índice Del Documento (Generado)
1,1,,11,35,,16/07/2019 14:13,168,,16/07/2019 14:09,40.73971301,,-73.99456405,,W 18 St & 6 Ave,,1,W 18 St & 6 Ave,1,In Service,Falso,47,1
1,1,,25,39,,16/07/2019 14:13,281,,16/07/2019 14:11,40.7643971,,-73.97371465,,Grand Army Plaza & Central Park S,,2,Grand Army Plaza & Central Park S,1,In Service,Falso,66,1
1,1,,15,38,,16/07/2019 14:13,285,,16/07/2019 14:09,40.73454567,,-73.99074142,,Broadway & E 14 St,,3,Broadway & E 14 St,1,In Service,Falso,53,1
1,1,,11,24,,16/07/2019 14:13,298,,16/07/2019 14:10,40.68683208,,-73.9796772,,3 Ave & Schermerhorn St,,4,3 Ave & Schermerhorn St,1,In Service,Falso,35,1
1,1,,9,23,,16/07/2019 14:13,304,,16/07/2019 14:09,40.70463334,,-74.01361706,,Broadway & Battery Pl,,5,Broadway & Battery Pl,1,In Service,Falso,33,1
1,1,,5,31,,16/07/2019 14:13,337,,16/07/2019 14:11,40.7037992,,-74.00838676,,Old Slip & Front St,,6,Old Slip & Front St,1,In Service,Falso,37,1
1,1,,16,16,,16/07/2019 14:13,347,,16/07/2019 14:12,40.728846,,-74.008591,,Greenwich St & W Houston St,,7,Greenwich St & W Houston St,1,In Service,Falso,35,1
1,1,,17,46,,16/07/2019 14:13,359,,16/07/2019 14:11,40.75510267,,-73.97498696,,E 47 St & Park Ave,,8,E 47 St & Park Ave,1,In Service,Falso,64,1
1,1,,19,25,,16/07/2019 14:13,377,,16/07/2019 14:09,40.72243797,,-74.00566443,,6 Ave & Canal St,,9,6 Ave & Canal St,1,In Service,Falso,47,1
1,1,,12,23,,16/07/2019 14:13,388,,16/07/2019 14:09,40.74971775,,-74.00295035,,W 26 St & 10 Ave,,10,W 26 St & 10 Ave,1,In Service,Falso,35,1
1,1,,12,27,,16/07/2019 14:13,402,,16/07/2019 14:10,40.7403432,,-73.98955109,,Broadway & E 22 St,,11,Broadway & E 22 St,1,In Service,Falso,39,1
1,1,,7,22,,16/07/2019 14:13,426,,16/07/2019 14:11,40.71754834,,-74.01322069,,West St & Chambers St,,12,West St & Chambers St,1,In Service,Falso,29,1
1,1,,11,34,,16/07/2019 14:13,484,,16/07/2019 14:10,40.75500254,,-73.98014437,,W 44 St & 5 Ave,,13,W 44 St & 5 Ave,1,In Service,Falso,46,1
1,1,,7,41,,16/07/2019 14:13,491,,16/07/2019 14:10,40.74096374,,-73.98602213,,E 24 St & Park Ave S,,14,E 24 St & Park Ave S,1,In Service,Falso,51,1
1,1,,0,41,,16/07/2019 14:13,520,,16/07/2019 14:13,40.75992262,,-73.97648516,,W 52 St & 5 Ave,,15,W 52 St & 5 Ave,1,In Service,Falso,41,1
1,1,,2,36,,16/07/2019 14:13,3233,,16/07/2019 14:11,40.75724568,,-73.97805914,,E 48 St & 5 Ave,,16,E 48 St & 5 Ave,1,In Service,Falso,39,1
1,1,,1,39,,16/07/2019 14:13,3443,,16/07/2019 14:11,40.76132983,,-73.97982001,,W 52 St & 6 Ave,,17,W 52 St & 6 Ave,1,In Service,Falso,41,1
1,1,,7,26,,16/07/2019 14:13,3459,,16/07/2019 14:09,40.75763228,,-73.96930575,,E 53 St & 3 Ave,,18,E 53 St & 3 Ave,1,In Service,Falso,34,1
1,1,,3,29,,16/07/2019 14:13,3461,,16/07/2019 14:11,40.71485151,,-74.01122332,,Murray St & Greenwich St,,19,Murray St & Greenwich St,1,In Service,Falso,33,1
1,1,,22,18,,16/07/2019 14:13,3467,,16/07/2019 14:12,40.72494672,,-74.00165856,,W Broadway & Spring Street,,20,W Broadway & Spring Street,1,In Service,Falso,42,1
1,1,,9,44,,16/07/2019 14:13,72,,16/07/2019 14:10,40.76727216,,-73.99392888,,W 52 St & 11 Ave,,21,W 52 St & 11 Ave,1,In Service,Falso,55,1
1,1,,24,9,,16/07/2019 14:13,79,,16/07/2019 14:12,40.71911552,,-74.00666661,,Franklin St & W Broadway,,22,Franklin St & W Broadway,1,In Service,Falso,33,1
1,1,,22,5,,16/07/2019 14:13,82,,16/07/2019 14:12,40.71117416,,-74.00016545,,St James Pl & Pearl St,,23,St James Pl & Pearl St,1,In Service,Falso,27,1
1,1,,45,17,,16/07/2019 14:13,83,,16/07/2019 14:12,40.68382604,,-73.97632328,,Atlantic Ave & Fort Greene Pl,,24,Atlantic Ave & Fort Greene Pl,1,In Service,Falso,62,1
1,1,,12,23,,16/07/2019 14:13,116,,16/07/2019 14:11,40.74177603,,-74.00149746,,W 17 St & 8 Ave,,25,W 17 St & 8 Ave,1,In Service,Falso,39,1
1,1,,15,2,,16/07/2019 14:13,119,,16/07/2019 14:11,40.69608941,,-73.97803415,,Park Ave & St Edwards St,,26,Park Ave & St Edwards St,1,In Service,Falso,19,1
1,1,,0,18,,16/07/2019 14:13,120,,16/07/2019 14:10,40.68676793,,-73.95928168,,Lexington Ave & Classon Ave,,27,Lexington Ave & Classon Ave,1,In Service,Falso,19,1
1,1,,5,26,,16/07/2019 14:13,127,,16/07/2019 14:10,40.73172428,,-74.00674436,,Barrow St & Hudson St,,28,Barrow St & Hudson St,1,In Service,Falso,31,1
1,1,,20,7,,16/07/2019 14:13,128,,16/07/2019 14:12,40.72710258,,-74.00297088,,MacDougal St & Prince St,,29,MacDougal St & Prince St,1,In Service,Falso,30,1
1,1,,20,4,,16/07/2019 14:13,143,,16/07/2019 14:12,40.69239502,,-73.99337909,,Clinton St & Joralemon St,,30,Clinton St & Joralemon St,1,In Service,Falso,24,1
1,1,,17,0,,16/07/2019 14:13,144,,16/07/2019 14:12,40.69839895,,-73.98068914,,Nassau St & Navy St,,31,Nassau St & Navy St,1,In Service,Falso,19,1
1,1,,17,22,,16/07/2019 14:13,146,,16/07/2019 14:11,40.71625008,,-74.0091059,,Hudson St & Reade St,,32,Hudson St & Reade St,1,In Service,Falso,39,1
1,1,,0,51,,16/07/2019 14:13,150,,16/07/2019 14:10,40.7208736,,-73.98085795,,E 2 St & Avenue C,,33,E 2 St & Avenue C,1,In Service,Falso,54,1
1,1,,32,0,,16/07/2019 14:13,151,,16/07/2019 14:13,40.72210379,,-73.99724901,,Cleveland Pl & Spring St,,34,Cleveland Pl & Spring St,1,In Service,Falso,33,1
1,1,,1,22,,16/07/2019 14:13,157,,16/07/2019 14:12,40.69089272,,-73.99612349,,Henry St & Atlantic Ave,,35,Henry St & Atlantic Ave,1,In Service,Falso,23,1
1,1,,2,32,,16/07/2019 14:13,161,,16/07/2019 14:11,40.72917025,,-73.99810231,,LaGuardia Pl & W 3 St,,36,LaGuardia Pl & W 3 St,1,In Service,Falso,35,1
1,1,,40,6,,16/07/2019 14:13,164,,16/07/2019 14:10,40.75323098,,-73.97032517,,E 47 St & 2 Ave,,37,E 47 St & 2 Ave,1,In Service,Falso,47,1
1,1,,17,24,,16/07/2019 14:13,167,,16/07/2019 14:10,40.7489006,,-73.97604882,,E 39 St & 3 Ave,,38,E 39 St & 3 Ave,1,In Service,Falso,45,1
1,1,,33,17,,16/07/2019 14:13,173,,16/07/2019 14:12,40.76068327,,-73.98452729,,Broadway & W 49 St,,39,Broadway & W 49 St,1,In Service,Falso,51,1
1,1,,5,25,,16/07/2019 14:13,174,,16/07/2019 14:11,40.7381765,,-73.97738662,,E 25 St & 1 Ave,,40,E 25 St & 1 Ave,1,In Service,Falso,30,1
1,1,,27,17,,16/07/2019 14:13,195,,16/07/2019 14:11,40.70905623,,-74.01043382,,Liberty St & Broadway,,41,Liberty St & Broadway,1,In Service,Falso,45,1
1,1,,42,15,,16/07/2019 14:13,212,,16/07/2019 14:11,40.74334935,,-74.00681753,,W 16 St & The High Line,,42,W 16 St & The High Line,1,In Service,Falso,60,1
1,1,,4,19,,16/07/2019 14:13,216,,16/07/2019 14:10,40.70037867,,-73.99548059,,Columbia Heights & Cranberry St,,43,Columbia Heights & Cranberry St,1,In Service,Falso,23,1
1,1,,31,7,,16/07/2019 14:13,217,,16/07/2019 14:09,40.70277159,,-73.99383605,,Old Fulton St,,44,Old Fulton St,1,In Service,Falso,39,1
1,1,,15,16,,16/07/2019 14:13,223,,16/07/2019 14:12,40.73781509,,-73.99994661,,W 13 St & 7 Ave,,45,W 13 St & 7 Ave,1,In Service,Falso,33,1
1,1,,2,28,,16/07/2019 14:13,224,,16/07/2019 14:09,40.71146364,,-74.00552427,,Spruce St & Nassau St,,46,Spruce St & Nassau St,1,In Service,Falso,31,1
1,1,,51,3,,16/07/2019 14:13,228,,16/07/2019 14:11,40.7546011,,-73.97187886,,E 48 St & 3 Ave,,47,E 48 St & 3 Ave,1,In Service,Falso,55,1
1,1,,10,10,,16/07/2019 14:13,229,,16/07/2019 14:12,40.72743423,,-73.99379025,,Great Jones St,,48,Great Jones St,1,In Service,Falso,23,1
1,1,,0,46,,16/07/2019 14:13,236,,16/07/2019 14:06,40.7284186,,-73.98713956,,St Marks Pl & 2 Ave,,49,St Marks Pl & 2 Ave,1,In Service,Falso,47,1
1,1,,0,19,,16/07/2019 14:13,237,,16/07/2019 14:11,40.73047309,,-73.98672378,,E 11 St & 2 Ave,,50,E 11 St & 2 Ave,1,In Service,Falso,19,1
1,1,,1,28,,16/07/2019 14:13,238,,16/07/2019 14:10,40.7361967,,-74.00859207,,Bank St & Washington St,,51,Bank St & Washington St,1,In Service,Falso,31,1
1,1,,28,1,,16/07/2019 14:13,239,,16/07/2019 14:11,40.69196566,,-73.9813018,,Willoughby St & Fleet St,,52,Willoughby St & Fleet St,1,In Service,Falso,31,1
1,1,,1,22,,16/07/2019 14:13,241,,16/07/2019 14:11,40.68981035,,-73.97493121,,DeKalb Ave & S Portland Ave,,53,DeKalb Ave & S Portland Ave,1,In Service,Falso,23,1
1,1,,20,1,,16/07/2019 14:13,242,,16/07/2019 14:10,40.697787,,-73.973736,,Carlton Ave & Flushing Ave,,54,Carlton Ave & Flushing Ave,1,In Service,Falso,23,1
1,1,,30,0,,16/07/2019 14:13,243,,16/07/2019 14:10,40.68841,,-73.979458,,Fulton St & Rockwell Pl,,55,Fulton St & Rockwell Pl,1,In Service,Falso,31,1
1,1,,3,28,,16/07/2019 14:13,244,,16/07/2019 14:12,40.69196035,,-73.96536851,,Willoughby Ave & Hall St,,56,Willoughby Ave & Hall St,1,In Service,Falso,31,1
1,1,,2,21,,16/07/2019 14:13,245,,16/07/2019 14:09,40.69327018,,-73.97703874,,Myrtle Ave & St Edwards St,,57,Myrtle Ave & St Edwards St,1,In Service,Falso,23,1
1,1,,1,50,,16/07/2019 14:13,247,,16/07/2019 14:12,40.73535398,,-74.00483091,,Perry St & Bleecker St,,58,Perry St & Bleecker St,1,In Service,Falso,54,1
1,1,,8,15,,16/07/2019 14:13,248,,16/07/2019 14:12,40.72185379,,-74.00771779,,Laight St & Hudson St,,59,Laight St & Hudson St,1,In Service,Falso,23,1
1,1,,13,14,,16/07/2019 14:13,249,,16/07/2019 14:10,40.71870987,,-74.0090009,,Harrison St & Hudson St,,60,Harrison St & Hudson St,1,In Service,Falso,27,1
1,1,,23,3,,16/07/2019 14:13,251,,16/07/2019 14:12,40.72317958,,-73.99480012,,Mott St & Prince St,,61,Mott St & Prince St,1,In Service,Falso,27,1
1,1,,2,31,,16/07/2019 14:13,252,,16/07/2019 14:12,40.73226398,,-73.99852205,,MacDougal St & Washington Sq,,62,MacDougal St & Washington Sq,1,In Service,Falso,33,1
1,1,,13,45,,16/07/2019 14:13,254,,16/07/2019 14:10,40.73532427,,-73.99800419,,W 11 St & 6 Ave,,63,W 11 St & 6 Ave,1,In Service,Falso,59,1
1,1,,30,6,,16/07/2019 14:13,257,,16/07/2019 14:11,40.71939226,,-74.00247214,,Lispenard St & Broadway,,64,Lispenard St & Broadway,1,In Service,Falso,39,1
1,1,,0,22,,16/07/2019 14:13,258,,16/07/2019 14:10,40.68940747,,-73.96885458,,DeKalb Ave & Vanderbilt Ave,,65,DeKalb Ave & Vanderbilt Ave,1,In Service,Falso,23,1
1,1,,19,20,,16/07/2019 14:13,259,,16/07/2019 14:12,40.70122128,,-74.01234218,,South St & Whitehall St,,66,South St & Whitehall St,1,In Service,Falso,39,1
1,1,,29,4,,16/07/2019 14:13,260,,16/07/2019 14:09,40.70365182,,-74.01167797,,Broad St & Bridge St,,67,Broad St & Bridge St,1,In Service,Falso,33,1
1,1,,23,4,,16/07/2019 14:13,261,,16/07/2019 14:12,40.69474881,,-73.98362464,,Johnson St & Gold St,,68,Johnson St & Gold St,1,In Service,Falso,27,1
1,1,,0,23,,16/07/2019 14:13,262,,16/07/2019 14:10,40.6917823,,-73.9737299,,Washington Park,,69,Washington Park,1,In Service,Falso,24,1
1,1,,27,0,,16/07/2019 14:13,264,,16/07/2019 14:09,40.70706456,,-74.00731853,,Maiden Ln & Pearl St,,70,Maiden Ln & Pearl St,1,In Service,Falso,27,1
1,1,,14,19,,16/07/2019 14:13,265,,16/07/2019 14:12,40.72229346,,-73.99147535,,Stanton St & Chrystie St,,71,Stanton St & Chrystie St,1,In Service,Falso,35,1
1,1,,1,27,,16/07/2019 14:13,266,,16/07/2019 14:12,40.72368361,,-73.97574813,,Avenue D & E 8 St,,72,Avenue D & E 8 St,1,In Service,Falso,30,1
1,1,,11,42,,16/07/2019 14:13,267,,16/07/2019 14:10,40.75097711,,-73.98765428,,Broadway & W 36 St,,73,Broadway & W 36 St,1,In Service,Falso,54,1
1,1,,18,9,,16/07/2019 14:13,268,,16/07/2019 14:09,40.71910537,,-73.99973337,,Howard St & Centre St,,74,Howard St & Centre St,1,In Service,Falso,27,1
1,1,,1,22,,16/07/2019 14:13,270,,16/07/2019 14:11,40.69308257,,-73.97178913,,Adelphi St & Myrtle Ave,,75,Adelphi St & Myrtle Ave,1,In Service,Falso,23,1
1,1,,7,21,,16/07/2019 14:13,274,,16/07/2019 14:09,40.68691865,,-73.976682,,Lafayette Ave & Fort Greene Pl,,76,Lafayette Ave & Fort Greene Pl,1,In Service,Falso,31,1
1,1,,1,16,,16/07/2019 14:13,275,,16/07/2019 14:11,40.68650065,,-73.96563307,,Washington Ave & Greene Ave,,77,Washington Ave & Greene Ave,1,In Service,Falso,19,1
1,1,,4,20,,16/07/2019 14:13,276,,16/07/2019 14:12,40.71748752,,-74.0104554,,Duane St & Greenwich St,,78,Duane St & Greenwich St,1,In Service,Falso,25,1
1,1,,7,9,,16/07/2019 14:13,278,,16/07/2019 14:12,40.69766564,,-73.98476437,,Concord St & Bridge St,,79,Concord St & Bridge St,1,In Service,Falso,19,1
1,1,,26,9,,16/07/2019 14:13,279,,16/07/2019 14:11,40.707873,,-74.00167,,Peck Slip & Front St,,80,Peck Slip & Front St,1,In Service,Falso,36,1
1,1,,4,23,,16/07/2019 14:13,280,,16/07/2019 14:09,40.73331967,,-73.99510132,,E 10 St & 5 Ave,,81,E 10 St & 5 Ave,1,In Service,Falso,31,1
1,1,,0,26,,16/07/2019 14:13,282,,16/07/2019 14:11,40.70764494,,-73.96841526,,Kent Ave & S 11 St,,82,Kent Ave & S 11 St,1,In Service,Falso,27,1
1,1,,32,7,,16/07/2019 14:13,284,,16/07/2019 14:11,40.73901691,,-74.00263761,,Greenwich Ave & 8 Ave,,83,Greenwich Ave & 8 Ave,1,In Service,Falso,43,1
1,1,,5,11,,16/07/2019 14:13,289,,16/07/2019 14:10,40.6845683,,-73.95881081,,Monroe St & Classon Ave,,84,Monroe St & Classon Ave,1,In Service,Falso,19,1
1,1,,0,19,,16/07/2019 14:13,291,,16/07/2019 14:11,40.713126,,-73.984844,,Madison St & Montgomery St,,85,Madison St & Montgomery St,1,In Service,Falso,20,1
1,1,,43,11,,16/07/2019 14:13,293,,16/07/2019 14:12,40.73020661,,-73.99102628,,Lafayette St & E 8 St,,86,Lafayette St & E 8 St,1,In Service,Falso,55,1
1,1,,5,18,,16/07/2019 14:13,295,,16/07/2019 14:12,40.71406667,,-73.99293911,,Pike St & E Broadway,,87,Pike St & E Broadway,1,In Service,Falso,24,1
1,1,,11,24,,16/07/2019 14:13,296,,16/07/2019 14:10,40.71413089,,-73.9970468,,Division St & Bowery,,88,Division St & Bowery,1,In Service,Falso,35,1
1,1,,2,21,,16/07/2019 14:13,297,,16/07/2019 14:12,40.734232,,-73.986923,,E 15 St & 3 Ave,,89,E 15 St & 3 Ave,1,In Service,Falso,27,1
1,1,,0,58,,16/07/2019 14:13,301,,16/07/2019 14:09,40.72217444,,-73.98368779,,E 2 St & Avenue B,,90,E 2 St & Avenue B,1,In Service,Falso,58,1
1,1,,1,21,,16/07/2019 14:13,302,,16/07/2019 14:09,40.72082834,,-73.97793172,,Avenue D & E 3 St,,91,Avenue D & E 3 St,1,In Service,Falso,23,1
1,1,,62,5,,16/07/2019 14:13,303,,16/07/2019 14:12,40.72362738,,-73.99949601,,Mercer St & Spring St,,92,Mercer St & Spring St,1,In Service,Falso,67,1
1,1,,18,14,,16/07/2019 14:13,305,,16/07/2019 14:12,40.76095756,,-73.96724467,,E 58 St & 3 Ave,,93,E 58 St & 3 Ave,1,In Service,Falso,33,1
1,1,,4,22,,16/07/2019 14:13,307,,16/07/2019 14:12,40.71427487,,-73.98990025,,Canal St & Rutgers St,,94,Canal St & Rutgers St,1,In Service,Falso,30,1
1,1,,9,17,,16/07/2019 14:13,308,,16/07/2019 14:12,40.71307916,,-73.99851193,,St James Pl & Oliver St,,95,St James Pl & Oliver St,1,In Service,Falso,27,1
1,1,,25,15,,16/07/2019 14:13,309,,16/07/2019 14:09,40.7149787,,-74.013012,,Murray St & West St,,96,Murray St & West St,1,In Service,Falso,41,1
1,1,,28,4,,16/07/2019 14:13,310,,16/07/2019 14:11,40.68926942,,-73.98912867,,State St & Smith St,,97,State St & Smith St,1,In Service,Falso,36,1
1,1,,1,29,,16/07/2019 14:13,311,,16/07/2019 14:09,40.7172274,,-73.98802084,,Norfolk St & Broome St,,98,Norfolk St & Broome St,1,In Service,Falso,31,1
1,1,,4,24,,16/07/2019 14:13,312,,16/07/2019 14:12,40.722055,,-73.989111,,Allen St & Stanton St,,99,Allen St & Stanton St,1,In Service,Falso,31,1
1,1,,11,9,,16/07/2019 14:13,313,,16/07/2019 14:10,40.69610226,,-73.96751037,,Washington Ave & Park Ave,,100,Washington Ave & Park Ave,1,In Service,Falso,23,1
1,1,,18,21,,16/07/2019 14:13,314,,16/07/2019 14:11,40.69383,,-73.990539,,Cadman Plaza West & Montague St,,101,Cadman Plaza West & Montague St,1,In Service,Falso,39,1
1,1,,26,3,,16/07/2019 14:13,315,,16/07/2019 14:09,40.70355377,,-74.00670227,,South St & Gouverneur Ln,,102,South St & Gouverneur Ln,1,In Service,Falso,29,1
1,1,,15,28,,16/07/2019 14:13,316,,16/07/2019 14:10,40.70955958,,-74.00653609,,Fulton St & William St,,103,Fulton St & William St,1,In Service,Falso,43,1
1,1,,1,52,,16/07/2019 14:13,317,,16/07/2019 14:10,40.72453734,,-73.98185424,,E 6 St & Avenue B,,104,E 6 St & Avenue B,1,In Service,Falso,54,1
1,1,,20,12,,16/07/2019 14:13,319,,16/07/2019 14:10,40.711066,,-74.009447,,Fulton St & Broadway,,105,Fulton St & Broadway,1,In Service,Falso,33,1
1,1,,22,5,,16/07/2019 14:13,320,,16/07/2019 14:11,40.717571,,-74.005549,,Leonard St & Church St,,106,Leonard St & Church St,1,In Service,Falso,27,1
1,1,,20,5,,16/07/2019 14:13,321,,16/07/2019 14:11,40.69991755,,-73.98971773,,Cadman Plaza E & Red Cross Pl,,107,Cadman Plaza E & Red Cross Pl,1,In Service,Falso,27,1
1,1,,34,3,,16/07/2019 14:13,323,,16/07/2019 14:12,40.69236178,,-73.98631746,,Lawrence St & Willoughby St,,108,Lawrence St & Willoughby St,1,In Service,Falso,39,1
1,1,,48,3,,16/07/2019 14:13,324,,16/07/2019 14:09,40.689888,,-73.981013,,DeKalb Ave & Hudson Ave,,109,DeKalb Ave & Hudson Ave,1,In Service,Falso,51,1
1,1,,1,32,,16/07/2019 14:13,325,,16/07/2019 14:09,40.73624527,,-73.98473765,,E 19 St & 3 Ave,,110,E 19 St & 3 Ave,1,In Service,Falso,35,1
1,1,,2,37,,16/07/2019 14:13,326,,16/07/2019 14:12,40.72953837,,-73.98426726,,E 11 St & 1 Ave,,111,E 11 St & 1 Ave,1,In Service,Falso,41,1
1,1,,6,30,,16/07/2019 14:13,327,,16/07/2019 14:12,40.7153379,,-74.01658354,,Vesey Pl & River Terrace,,112,Vesey Pl & River Terrace,1,In Service,Falso,39,1
1,1,,20,2,,16/07/2019 14:13,328,,16/07/2019 14:10,40.72405549,,-74.00965965,,Watts St & Greenwich St,,113,Watts St & Greenwich St,1,In Service,Falso,23,1
1,1,,37,1,,16/07/2019 14:13,330,,16/07/2019 14:11,40.71450451,,-74.00562789,,Reade St & Broadway,,114,Reade St & Broadway,1,In Service,Falso,39,1
1,1,,0,26,,16/07/2019 14:13,331,,16/07/2019 14:10,40.71173107,,-73.99193043,,Pike St & Monroe St,,115,Pike St & Monroe St,1,In Service,Falso,27,1
1,1,,2,33,,16/07/2019 14:13,332,,16/07/2019 14:09,40.71219906,,-73.97948148,,Cherry St,,116,Cherry St,1,In Service,Falso,36,1
1,1,,5,26,,16/07/2019 14:13,334,,16/07/2019 14:09,40.74238787,,-73.99726235,,W 20 St & 7 Ave,,117,W 20 St & 7 Ave,1,In Service,Falso,31,1
1,1,,23,4,,16/07/2019 14:13,335,,16/07/2019 14:12,40.72903917,,-73.99404649,,Washington Pl & Broadway,,118,Washington Pl & Broadway,1,In Service,Falso,27,1
1,1,,3,31,,16/07/2019 14:13,336,,16/07/2019 14:09,40.73047747,,-73.99906065,,Sullivan St & Washington Sq,,119,Sullivan St & Washington Sq,1,In Service,Falso,36,1
1,1,,1,28,,16/07/2019 14:13,339,,16/07/2019 14:10,40.72580614,,-73.97422494,,Avenue D & E 12 St,,120,Avenue D & E 12 St,1,In Service,Falso,30,1
1,1,,1,25,,16/07/2019 14:13,340,,16/07/2019 14:11,40.71269042,,-73.98776323,,Madison St & Clinton St,,121,Madison St & Clinton St,1,In Service,Falso,27,1
1,1,,1,16,,16/07/2019 14:13,341,,16/07/2019 14:12,40.71782143,,-73.97628939,,Stanton St & Mangin St,,122,Stanton St & Mangin St,1,In Service,Falso,19,1
1,1,,2,27,,16/07/2019 14:13,342,,16/07/2019 14:11,40.71739973,,-73.98016555,,Columbia St & Rivington St,,123,Columbia St & Rivington St,1,In Service,Falso,29,1
1,1,,22,0,,16/07/2019 14:13,343,,16/07/2019 14:11,40.69794,,-73.96986848,,Clinton Ave & Flushing Ave,,124,Clinton Ave & Flushing Ave,1,In Service,Falso,23,1
1,1,,1,22,,16/07/2019 14:13,344,,16/07/2019 14:10,40.6851443,,-73.95380904,,Monroe St & Bedford Ave,,125,Monroe St & Bedford Ave,1,In Service,Falso,23,1
1,1,,3,22,,16/07/2019 14:13,346,,16/07/2019 14:11,40.73652889,,-74.00618026,,Bank St & Hudson St,,126,Bank St & Hudson St,1,In Service,Falso,27,1
1,1,,0,58,,16/07/2019 14:13,349,,16/07/2019 14:12,40.71850211,,-73.98329859,,Rivington St & Ridge St,,127,Rivington St & Ridge St,1,In Service,Falso,61,1
1,1,,3,24,,16/07/2019 14:13,350,,16/07/2019 14:12,40.71559509,,-73.9870295,,Clinton St & Grand St,,128,Clinton St & Grand St,1,In Service,Falso,28,1
1,1,,34,5,,16/07/2019 14:13,351,,16/07/2019 14:10,40.70530954,,-74.00612572,,Front St & Maiden Ln,,129,Front St & Maiden Ln,1,In Service,Falso,39,1
1,1,,2,25,,16/07/2019 14:13,353,,16/07/2019 14:12,40.68539567,,-73.97431458,,S Portland Ave & Hanson Pl,,130,S Portland Ave & Hanson Pl,1,In Service,Falso,27,1
1,1,,5,16,,16/07/2019 14:13,354,,16/07/2019 14:10,40.69363137,,-73.96223558,,Emerson Pl & Myrtle Ave,,131,Emerson Pl & Myrtle Ave,1,In Service,Falso,23,1
1,1,,26,16,,16/07/2019 14:13,355,,16/07/2019 14:10,40.71602118,,-73.99974372,,Bayard St & Baxter St,,132,Bayard St & Baxter St,1,In Service,Falso,43,1
1,1,,2,21,,16/07/2019 14:13,356,,16/07/2019 14:12,40.71622644,,-73.98261206,,Bialystoker Pl & Delancey St,,133,Bialystoker Pl & Delancey St,1,In Service,Falso,23,1
1,1,,0,0,,16/07/2019 14:13,357,,31/12/1969 19:00,40.73261787,,-73.99158043,,E 11 St & Broadway,,134,E 11 St & Broadway,3,Not In Service,Falso,0,1
1,1,,8,40,,16/07/2019 14:13,358,,16/07/2019 14:11,40.73291553,,-74.00711384,,Christopher St & Greenwich St,,135,Christopher St & Greenwich St,1,In Service,Falso,50,1
1,1,,22,16,,16/07/2019 14:13,360,,16/07/2019 14:09,40.70717936,,-74.00887308,,William St & Pine St,,136,William St & Pine St,1,In Service,Falso,39,1
1,1,,11,29,,16/07/2019 14:13,361,,16/07/2019 14:10,40.71605866,,-73.99190759,,Allen St & Hester St,,137,Allen St & Hester St,1,In Service,Falso,43,1
1,1,,18,39,,16/07/2019 14:13,362,,16/07/2019 14:11,40.75172632,,-73.98753523,,Broadway & W 37 St,,138,Broadway & W 37 St,1,In Service,Falso,57,1
1,1,,4,45,,16/07/2019 14:13,363,,16/07/2019 14:10,40.70834698,,-74.01713445,,West Thames St,,139,West Thames St,1,In Service,Falso,49,1
1,1,,1,26,,16/07/2019 14:13,364,,16/07/2019 14:12,40.68900443,,-73.96023854,,Lafayette Ave & Classon Ave,,140,Lafayette Ave & Classon Ave,1,In Service,Falso,27,1
1,1,,3,28,,16/07/2019 14:13,365,,16/07/2019 14:10,40.68223166,,-73.9614583,,Fulton St & Grand Ave,,141,Fulton St & Grand Ave,1,In Service,Falso,31,1
1,1,,1,27,,16/07/2019 14:13,366,,16/07/2019 14:13,40.693261,,-73.968896,,Clinton Ave & Myrtle Ave,,142,Clinton Ave & Myrtle Ave,1,In Service,Falso,33,1
1,1,,17,22,,16/07/2019 14:13,368,,16/07/2019 14:11,40.73038599,,-74.00214988,,Carmine St & 6 Ave,,143,Carmine St & 6 Ave,1,In Service,Falso,39,1
1,1,,3,17,,16/07/2019 14:13,369,,16/07/2019 14:09,40.73224119,,-74.00026394,,Washington Pl & 6 Ave,,144,Washington Pl & 6 Ave,1,In Service,Falso,21,1
1,1,,0,25,,16/07/2019 14:13,372,,16/07/2019 14:11,40.69454609,,-73.95801365,,Franklin Ave & Myrtle Ave,,145,Franklin Ave & Myrtle Ave,1,In Service,Falso,27,1
1,1,,12,7,,16/07/2019 14:13,373,,16/07/2019 14:12,40.69331716,,-73.95381995,,Willoughby Ave & Walworth St,,146,Willoughby Ave & Walworth St,1,In Service,Falso,19,1
1,1,,26,16,,16/07/2019 14:13,376,,16/07/2019 14:11,40.70862144,,-74.00722156,,John St & William St,,147,John St & William St,1,In Service,Falso,43,1
1,1,,10,28,,16/07/2019 14:13,379,,16/07/2019 14:12,40.749156,,-73.9916,,W 31 St & 7 Ave,,148,W 31 St & 7 Ave,1,In Service,Falso,42,1
1,1,,11,30,,16/07/2019 14:13,380,,16/07/2019 14:10,40.73401143,,-74.00293877,,W 4 St & 7 Ave S,,149,W 4 St & 7 Ave S,1,In Service,Falso,42,1
1,1,,25,5,,16/07/2019 14:13,382,,16/07/2019 14:12,40.73492695,,-73.99200509,,University Pl & E 14 St,,150,University Pl & E 14 St,1,In Service,Falso,33,1
